time_ms,pointer,middle,ring,ecg
40687,1059,1148,2902,3942
40707,1391,1563,2915,367
40727,2221,2359,2951,0
40747,3435,3416,3207,1495
40767,4095,4095,2841,3236
40787,4095,4095,2787,2893
40807,4095,4095,2953,0
40827,4095,4095,2992,0
40847,4095,4095,3183,1645
40867,4095,4095,2837,4095
40887,4095,4095,2779,3483
40907,4095,4095,2900,0
40927,3351,2520,2901,0
40947,1565,941,2905,2789
40967,82,0,2797,4095
40987,0,0,2856,4095
41007,0,0,2917,1501
41027,0,0,2924,1071
41047,0,0,2956,3373
41067,0,0,2919,4095
41087,0,0,2889,3794
41107,0,0,2904,887
41127,0,477,2931,0
41147,365,1093,3052,2341
41167,793,1526,2967,4095
41187,1193,1817,2857,3302
41207,1578,1976,2927,0
41227,1900,2037,2943,0
41247,2111,2107,3093,1805
41267,2257,2194,2845,4095
41287,2300,2284,2891,3861
41307,2339,2411,2904,1465
41327,2367,2520,2981,0
41347,2374,2590,3103,1726
41367,2346,2611,2823,4095
41387,2284,2588,2791,3081
41407,2239,2556,2988,0
41427,2151,2501,2953,0
41756,4095,4095,2903,0
41776,4095,4095,2931,0
41796,4095,4095,3453,799
41816,3910,3451,2874,4095
41836,2966,2655,2771,4095
41856,1791,1993,2845,1320
41876,615,1450,2872,107
41896,0,1045,3161,2057
41916,0,791,2799,4095
41936,0,733,2773,4095
41956,0,843,2967,1769
41976,581,1061,2915,83
41996,1763,1305,3301,1513
42016,2719,1529,2807,4095
42036,3315,1684,2825,4095
42056,3592,1747,2920,948
42076,3477,1651,2918,0
42096,3102,1445,3287,1453
42116,2628,1207,2815,4095
42136,2023,995,2821,4095
42156,1124,795,2891,1221
42176,267,665,2931,0
42196,0,617,3221,1525
42216,0,695,2827,4095
42236,0,934,2914,4095
42256,0,1271,2905,799
42276,715,1608,2943,0
42296,1373,1839,3319,1103
42316,1829,1959,2807,4095
42336,2025,1949,2791,4095
42356,1869,1884,2972,521
42376,1311,1811,2919,0
42396,938,1767,3319,1245
42416,966,1715,2829,4095
42436,1173,1694,2799,4095
42456,1301,1689,2966,819
42476,1100,1726,2917,0
42496,953,1897,3317,1683
42516,1212,2327,2827,4095
42536,1982,2996,2773,3976
42556,3101,3987,2899,0
42576,4095,4095,3013,0
42596,4095,4095,3415,611
42616,4095,4095,2863,3508
42636,4095,4095,2788,3706
42656,4095,4095,2833,74
42676,4095,4095,2901,0
42696,4095,3751,3353,791
42716,4095,2461,2847,4095
42736,4095,1199,2776,4095
44555,4095,4095,2837,157
44575,4095,4095,2907,0
44595,4095,4095,3525,118
44615,4095,4011,2859,3221
44635,4095,2867,2769,4095
44655,3481,2116,2869,1197
44675,2797,1634,2859,0
44695,2375,1443,3366,953
44715,2125,1454,2810,4095
44735,2031,1607,2759,4095
44755,2075,1831,2891,1623
44775,2267,2093,2923,0
44795,2491,2350,3437,631
44815,2761,2537,2813,4095
44835,3097,2662,2760,4095
44855,3387,2687,2863,1419
44875,3509,2613,2924,0
44895,3310,2431,3435,729
44915,2911,2172,2811,4095
44935,2387,1864,2745,4095
44955,1863,1530,2844,1747
44975,1388,1273,2937,0
44995,1001,1157,3304,1211
45015,557,1163,2791,4095
45035,93,1141,2773,4095
45055,0,1111,2943,1855
45075,0,1149,2902,165
45095,0,1303,3321,1016
45115,0,1525,2797,4095
45135,0,1779,2789,4095
45155,0,1988,2957,2040
45175,0,2107,2921,0
45195,0,2084,3374,680
45215,148,1867,2804,4095
45235,549,1513,2765,4095
45255,826,1097,2932,1423
45275,895,923,2899,0
45295,916,869,3315,1097
45315,915,846,2793,4095
45335,916,892,2807,4095
45355,1114,979,2903,1789
45375,1511,1075,2927,24
45395,1944,1129,3403,1259
45415,2278,1242,2793,4095
45435,2553,1558,2791,4095
45455,2894,2027,2955,825
45475,3415,2577,2925,0
45495,4095,3055,3491,253
45515,4095,3401,2838,3093
45535,4095,3541,2748,3719
47219,2432,1161,2820,3307
47240,2924,1865,2899,0
47260,3429,2539,3412,0
47280,3949,3117,2935,2067
47300,4095,3481,2839,4019
47320,4095,3627,2791,1995
47340,4095,3592,2906,0
47360,3884,3353,3455,0
47380,3415,3049,2931,2503
47400,2995,2741,2816,4095
47420,2639,2427,2794,2460
47440,2351,2140,2872,0
47460,2137,1863,3349,25
47480,1993,1605,2843,3467
47500,1916,1381,2803,4095
47520,1919,1227,2797,2861
47540,2078,1161,2919,261
47560,2327,1349,3323,170
47580,2591,1391,2809,3461
47600,2643,1325,2823,4095
47620,2379,1197,2843,2771
47640,2135,1083,2894,0
47660,2037,933,3291,53
47680,2009,873,2799,4095
47700,2045,1013,2823,4095
47720,2131,1285,2876,2494
47740,2247,1581,2904,0
47760,2323,1789,3323,0
47780,2324,1880,2857,3064
47800,2227,1811,2814,4095
47820,2037,1486,2831,2542
47840,1626,1061,2908,0
47860,999,789,3258,151
47880,481,698,2794,4095
47900,358,851,2851,4095
47920,621,1225,2904,3003
47940,1051,1771,2879,55
47960,1571,2346,3385,59
47980,2096,2869,2877,2931
48000,2693,3453,2835,4095
48020,3427,4095,2793,1531
48040,4095,4095,2932,0
48060,4095,4095,3470,0
48080,4095,4095,2927,2359
48100,4095,4095,2845,3959
48120,4095,4095,2823,1721
48140,4095,4095,2897,0
48160,4095,4095,3483,0
48180,4095,4095,2935,2650
48200,4095,3631,2851,4095
48410,1631,925,3291,695
48431,1593,1127,2805,4095
48451,1235,1327,2773,4095
48471,757,1605,2911,1957
48491,255,1845,2985,1959
48511,0,1951,3333,1066
48531,0,1959,2815,4095
48551,0,1877,2771,4095
48571,0,1783,2885,1276
48591,319,1692,2973,0
48611,902,1607,3293,1001
48631,1395,1511,2805,4095
48651,1767,1415,2771,4095
48671,1994,1322,2932,1373
48691,2099,1256,2885,0
48711,2151,1223,3350,1243
48731,2219,1257,2794,4095
48751,2391,1453,2776,4095
48771,2735,1951,2963,1133
48791,3325,2744,2901,0
48811,4095,3879,3507,213
48831,4095,4095,2848,2972
48851,4095,4095,2777,3351
48871,4095,4095,2839,0
48891,4095,4095,2955,0
48911,4095,4095,3509,362
48931,3353,4095,2876,3357
48951,2671,4095,2788,4095
48971,2514,4095,2854,444
48991,2648,4095,2909,0
49011,2891,3467,3439,733
49031,3125,2749,2833,4095
49051,3338,2262,2763,4095
49071,3435,1962,2808,1391
49091,3401,1819,2869,0
49111,3195,1800,3303,1434
49131,2914,1833,2806,4095
49151,2451,1845,2757,4095
49171,1782,1843,2851,1510
49191,1170,1815,2939,0
49211,775,1715,3274,1439
49231,591,1561,2793,4095
49251,549,1421,2767,4095
49271,589,1355,2953,1459
49291,662,1373,2879,0
49311,744,1448,3255,3067
49331,792,1471,2803,4095
49351,799,1480,2794,4095
49371,939,1555,2973,1141
49391,1211,1624,2910,0
49596,2431,2283,2809,3576
49617,2707,3064,2837,4095
49637,2838,4095,2859,661
49657,2965,4095,2949,0
49677,3031,4095,3578,0
49697,2983,4095,2842,2869
49717,2772,4095,2828,3987
49737,2451,4095,2843,980
49757,2157,4095,2889,0
49777,1887,4095,3524,153
49797,1806,3567,2844,3470
49817,2022,2510,2815,4095
49837,2375,1853,2828,1845
49857,2732,1509,2872,0
49877,3054,1422,3353,825
49897,3305,1545,2793,4095
49917,3463,1801,2805,4095
49937,3596,2151,2863,1721
49957,3564,2491,2953,0
49977,3417,2735,3469,475
49997,3157,2795,2811,4095
50017,2905,2697,2804,4095
50037,2445,2478,2843,1567
50057,1851,2194,2926,0
50077,1418,1836,3359,811
50097,1311,1484,2802,4095
50117,1559,1211,2775,4095
50137,2025,1061,2923,2023
50157,2535,1020,2889,101
50177,3083,1065,3375,1000
50197,3628,1102,2790,4095
50217,4095,1171,2795,4095
50237,4095,1255,2985,2142
50257,4095,1329,2899,2156
50277,4095,1379,3422,917
50297,4095,1403,2792,4095
50317,4095,1383,2788,4095
50337,3400,1343,2973,1440
50357,2199,1253,2907,0
50377,755,1162,3349,763
50397,0,1081,2792,4095
50417,0,983,2851,4095
50437,0,941,2900,1927
50457,0,971,2931,25
50477,0,1079,3389,1095
50497,0,1237,2799,4095
50517,0,1527,2831,4095
50537,860,2042,2909,1413
50557,2247,2824,2915,0
50577,3660,3869,3571,111
52161,2366,1495,3038,2415
52182,2205,1525,2823,4095
52202,1897,1420,2861,2871
52222,1451,1300,2866,0
52242,927,1187,3230,0
52262,367,1129,2789,4095
52282,0,1095,2844,4095
52302,0,1094,2941,2779
52322,0,1175,2895,0
52342,0,1316,3259,0
52362,0,1507,2843,3136
52382,0,1645,2859,4095
52402,0,1805,2919,2633
52422,0,1929,2877,0
52442,499,2007,3299,0
52462,1247,2001,2872,3129
52482,1765,1935,2827,4095
52502,2020,1849,2855,2936
52522,2053,1800,2897,292
52542,1892,1884,3289,63
52562,1739,2245,2895,3096
52582,1836,2942,2825,4095
52602,2139,4095,2798,1769
52622,2443,4095,2923,0
52642,2475,4095,3443,0
52662,2104,4095,2971,2189
52682,1647,4095,2839,4095
52702,1559,4095,2796,2039
52722,1719,4095,2899,0
52742,2009,4095,3448,0
52762,2347,4095,2935,2659
52782,2619,4095,2835,4095
52802,2743,4095,2803,2442
52822,2775,3719,2885,0
52842,2717,2313,3353,0
52862,2670,1381,2823,3980
52882,2684,919,2794,4095
52902,2775,925,2794,3102
52922,2879,1317,2905,616
52942,2935,1831,3339,245
52962,2861,2265,2844,3613
52982,2713,2543,2815,4095
53002,2525,2669,2807,2584
53022,2297,2679,2916,0
53042,2059,2526,3345,23
53062,1831,2248,2816,3431
53082,1597,1870,2807,4095
53102,1419,1500,2823,2811
53122,1295,1235,2941,461
53142,1263,1079,3257,541
54844,4095,4095,3021,2201
54865,4095,2739,2840,4095
54885,4095,1565,2788,2651
54905,2409,861,2859,564
54925,1189,604,3187,1011
54945,603,649,2779,4095
54965,535,857,2823,4095
54985,891,1119,2904,2789
55005,1617,1396,2866,292
55025,2449,1611,3339,232
55045,3082,1767,2765,3836
55065,3429,1839,2827,4095
55085,3531,1869,2899,2491
55105,3400,1849,2887,0
55125,3058,1765,3367,184
55145,2586,1625,2783,3817
55165,2034,1429,2834,4095
55185,1327,1267,2923,2600
55205,638,1203,2879,148
55225,170,1179,3301,341
55245,1,1139,2803,4095
55265,119,1084,2856,4095
55285,503,1071,2887,2438
55305,957,1141,2921,0
55325,1371,1273,3349,1213
55345,1659,1392,2777,4095
55365,1853,1465,2868,4095
55385,2011,1467,2949,1961
55405,2104,1407,2903,0
55425,2135,1323,3346,163
55445,2123,1189,2763,3737
55465,2072,1095,2867,4095
55485,1997,1076,2887,2446
55505,1946,1113,2909,0
55525,1914,1183,3335,307
55545,1867,1239,2763,4095
55565,1771,1254,2891,4095
55585,1625,1273,2895,2708
55605,1482,1375,2937,0
55625,1257,1565,3366,181
55645,1287,1881,2781,3127
55665,1577,2393,2869,4095
55685,1932,3067,2936,1243
55705,2129,3859,2919,0
55725,2003,4095,3468,0
55745,1612,4095,2842,2393
55765,1235,4095,2835,3957
55785,1045,4095,2828,1367
55805,1039,3559,2887,0
55825,1127,2908,3405,57
65239,3108,1746,3417,698
65259,3077,1516,2833,3574
65279,2645,1422,2843,4095
65299,2078,1620,2899,2360
65319,1748,2183,2888,0
65339,1725,2949,3339,0
65359,1741,3847,2985,1911
65379,1485,4095,2831,3605
65399,818,4095,2799,1765
65419,297,4095,2911,0
65439,183,4095,3364,0
65459,431,4095,2953,2362
65479,865,3587,2837,4095
65499,1389,2899,2795,2408
65519,1821,2361,2872,0
65539,1785,1896,3252,23
65559,1515,1208,2821,4031
65579,1287,453,2791,4095
65599,1115,0,2859,3261
65619,1291,0,2859,935
65639,1709,0,3192,845
65659,2235,246,2787,4095
65679,2743,647,2870,4095
65699,3193,903,2875,2813
65719,3498,1023,2889,0
65739,3473,1045,3299,0
65759,3095,967,2809,3567
65779,2611,965,2888,4095
65799,2169,1020,2875,2715
65819,1854,1113,2904,0
65839,1631,1171,3311,12
65859,1533,1299,2838,3341
65879,1676,1567,2869,4095
65899,1944,1875,2935,2359
65919,2151,2163,2917,0
65939,2187,2351,3391,0
65959,2035,2444,2879,2623
65979,1733,2440,2831,4095
65999,1351,2357,2863,3517
66019,1017,2221,2908,0
66039,815,1989,3346,0
66059,761,1715,2812,3375
66079,859,1453,2831,4095
66099,1035,1311,2877,2621
66119,1247,1295,2869,0
66139,1465,1379,3311,61
66159,1645,1513,2823,3349
66179,1739,1637,2835,4095
66199,1717,1741,2880,2724
66219,1383,1814,2889,135
78321,2493,2327,3419,475
78341,2941,2667,2804,2759
78361,3205,2807,2825,4095
78381,3277,2839,2837,1597
78401,3263,2741,2941,0
78421,3128,2549,3382,0
78441,2949,2301,2791,3175
78461,2649,2072,2811,4095
78481,2300,1893,2853,2247
78501,1966,1747,2934,0
78521,1711,1623,3297,217
78541,1520,1470,2773,3667
78561,1413,1353,2833,4095
78581,1293,1396,2895,2232
78601,1204,1621,2861,0
78621,1147,1899,3351,141
78641,1150,2163,2795,3404
78661,1207,2381,2835,4095
78681,1339,2517,2870,1831
78701,1583,2569,2943,0
78721,1845,2513,3359,0
78741,2041,2365,2809,3258
78761,2103,2149,2815,4095
78781,2036,1941,2845,2157
78801,1883,1742,2958,0
78821,1610,1619,3339,232
78841,1305,1580,2790,3919
78861,1035,1581,2807,4095
78881,829,1621,2879,2319
78901,813,1675,2878,0
78921,1017,1699,3355,302
78941,1387,1689,2747,4095
78961,1779,1595,2793,4095
78981,2163,1372,2931,2261
79001,2519,1157,2891,0
79021,2813,1039,3251,357
79041,3001,1075,2771,4095
79061,3031,1227,2863,4095
79081,2964,1453,2957,2319
79101,2877,1717,2891,0
79121,2788,1861,3364,205
79141,2687,1877,2777,3965
79161,2552,1783,2841,4095
79181,2407,1663,2905,2607
79201,2263,1625,2857,307
79221,2095,1691,3337,317
79241,1831,1834,2777,3679
79261,1507,2059,2840,4095
79281,1400,2323,2897,1779
79301,1563,2557,2888,0
86401,2807,2302,2907,0
86421,3449,2783,3363,425
86441,3804,2988,2786,4095
86461,3975,2901,2839,4095
86481,4027,2599,2876,2213
86501,4015,2099,2892,0
86521,3933,1371,3311,685
86541,3710,569,2760,4095
86561,3339,3,2915,4095
86581,2855,0,2876,2605
86601,2159,41,2915,821
86621,1453,439,3305,876
86641,969,905,2809,4095
86661,700,1402,2875,4095
86681,531,1914,2910,1851
86701,409,2311,2954,0
86721,211,2555,3447,69
86741,0,2643,2791,3240
86761,0,2557,2873,4095
86781,0,2395,2936,3179
86801,0,2205,2931,0
86821,0,2057,3388,298
86841,299,1941,2766,4095
86861,1108,1876,2886,4095
86881,1863,1847,2889,1943
86901,2439,1853,2939,0
86921,2791,1855,3411,213
86941,2919,1871,2769,4095
86961,2863,1879,2886,4095
86981,2719,1869,2899,2138
87001,2523,1835,2943,36
87021,2351,1805,3383,569
87041,2232,1820,2770,4095
87061,2271,1951,2867,4095
87081,2605,2247,2918,1917
87101,3288,2694,2935,0
87121,4095,3227,3483,0
87141,4095,3754,2823,2724
87161,4095,4087,2829,4059
87181,4095,4089,2838,1000
87201,4095,3853,2953,0
87221,4095,3453,3475,0
87241,4095,3017,2815,3311
87261,4095,2585,2797,4095
87281,4095,1917,2831,1894
87301,4095,933,2963,213
87321,4095,123,3224,999
87341,4095,0,2766,4095
87361,3571,0,2901,4095
87381,1817,0,2917,2508
91655,1503,2651,3133,1675
91675,1613,2348,2799,4095
91695,1469,1827,2751,4095
91715,1197,1175,2943,1615
91735,760,620,2876,212
91755,331,319,3215,1929
91775,26,314,2799,4095
91795,31,523,2885,4095
91815,531,877,2920,1485
91835,1205,1320,2917,0
91855,1947,1753,3399,957
91875,2583,2066,2797,4095
91895,2973,2227,2835,4095
91915,3146,2169,2907,1141
91935,3052,1823,2922,0
91955,2807,1395,3293,1069
91975,2487,1099,2799,4095
91995,2220,923,2853,4095
92015,2099,857,2936,1343
92035,2039,851,2927,0
92055,2053,957,3324,1264
92075,2085,1262,2811,4095
92095,2148,1687,2860,4095
92115,2173,2100,2915,1165
92135,2139,2407,2954,0
92155,2027,2611,3419,1067
92175,1917,2703,2795,4095
92195,1915,2658,2787,4095
92215,1992,2271,2971,617
92235,2216,1880,2893,0
92255,2485,1663,3301,873
92275,2715,1689,2789,4095
92295,3192,2086,2805,4095
92315,3879,2720,2942,439
92335,4095,3279,2902,0
92355,4095,3611,3467,351
92375,4095,3596,2813,3432
92395,4095,3336,2744,3996
92415,3439,2776,2901,629
92435,2493,1951,2955,0
92455,1581,1151,3251,1400
92475,865,701,2794,4095
92495,444,773,2805,4095
92515,249,1300,2905,1383
92535,223,2031,2935,0
92555,447,2681,3384,807
92575,1093,3131,2803,4092
92595,1991,3289,2762,4095
92615,2858,3133,2931,587
92635,3646,2556,2925,0
94234,4095,3449,2971,0
94255,4095,3069,3349,529
94275,4095,2712,2815,3885
94295,4095,2676,2761,4095
94315,4095,2855,2921,537
94335,4095,3048,2975,0
94355,3983,3155,3349,679
94375,3417,3117,2812,4025
94395,2919,2927,2743,4095
94415,2487,2679,2897,670
94435,2013,2268,2951,0
94455,1378,1691,3211,1421
94475,921,1235,2796,4095
94495,927,1085,2796,4095
94515,1415,1369,2907,1385
94535,2122,1915,2931,0
94555,2787,2427,3294,1148
94575,3291,2793,2815,4095
94595,3528,2952,2765,4095
94615,3415,2927,2941,623
94635,3060,2735,2925,0
94655,2607,2322,3271,1113
94675,1993,1587,2794,4095
94695,1501,867,2792,4095
94715,1299,399,2898,1499
94735,1429,219,2914,365
94755,1912,280,3187,3049
94775,2541,505,2844,4095
94795,3077,843,2821,4095
94815,3271,1175,2907,950
94835,2989,1374,2932,0
94855,2295,1478,3253,1047
94875,1229,1515,2839,4095
94895,213,1498,2879,4095
94915,0,1491,2931,888
94935,0,1645,2939,0
94955,0,1929,3305,1339
94975,0,2163,2812,4095
94995,0,2314,2835,4095
95015,0,2379,2905,1125
95035,0,2377,2951,0
95055,0,2351,3301,1083
95075,168,2237,2799,4095
95095,1363,2100,2813,4095
95115,2511,2137,2901,537
95135,3527,2285,2909,0
95155,4095,2443,3311,761
95175,4095,2645,2823,3849
95195,4095,2952,2777,3803
95215,3400,3213,2941,107
96749,2091,2251,2909,339
96770,2002,1868,3273,188
96790,1870,1548,2787,3686
96810,1862,1693,2887,4095
96830,2220,2429,2891,1822
96850,3142,3577,2921,0
96870,4095,4095,3422,0
96890,4095,4095,2901,2005
96910,4095,4095,2827,3689
96930,4095,4095,2804,1638
96950,4095,4095,2919,0
96970,4095,4095,3351,0
96990,4095,4095,2872,2525
97010,4095,3516,2827,4095
97030,4095,2356,2788,2444
97050,4095,1499,2906,33
97070,2211,876,3189,680
97090,761,503,2758,4095
97110,0,625,2843,4095
97130,0,1127,2873,2835
97150,0,1746,2903,212
97170,685,2269,3293,89
97190,1465,2578,2809,3319
97210,1989,2677,2845,4095
97230,1963,2551,2921,2335
97250,1704,2223,2888,0
97270,1228,1753,3241,101
97290,691,1317,2761,4079
97310,149,1060,2903,4095
97330,0,1111,2916,2822
97350,167,1357,2913,85
97370,653,1641,3319,137
97390,1261,1846,2783,3563
97410,1803,1927,2919,4095
97430,2205,1927,2875,3401
97450,2515,1756,2899,1230
97470,2725,1403,3272,87
97490,2796,1097,2763,3796
97510,2711,950,2925,4095
97530,2536,1013,2899,2509
97550,2325,1214,2893,0
97570,2025,1447,3308,175
97590,1595,1587,2791,3573
97610,965,1655,2919,4095
97630,345,1644,2921,2441
97650,20,1578,2913,0
97670,0,1492,3295,279
97690,0,1430,2787,4095
97710,0,1589,2943,4095
97730,184,2125,2937,2287
98364,0,0,2909,1549
98385,0,157,2895,269
98405,20,534,3217,2139
98425,519,1019,2875,4095
98445,1107,1439,2874,4095
98465,1593,1657,2920,1716
98485,1832,1673,2903,0
98505,1807,1429,3205,1388
98525,1589,1103,2921,4095
98545,1365,837,2869,4095
98565,1018,718,2927,565
98585,749,711,2908,0
98605,734,832,3211,1789
98625,965,1051,2932,4095
98645,1311,1275,2866,4041
98665,1637,1421,2957,631
98685,1769,1495,2915,0
98705,1683,1479,3183,1919
98725,1493,1414,2901,4095
98745,1419,1464,2828,3853
98765,1510,1727,2950,43
98785,1595,2219,2917,0
98805,2013,2815,3302,827
98825,2763,3491,2854,3445
98845,3736,4095,2811,2909
98865,4095,4095,2987,0
98885,4095,4095,2941,2
98905,4095,3544,3277,939
98925,4095,2940,2809,4095
98945,3551,2398,2761,3759
98965,2391,1933,2969,424
98985,1316,1593,2887,0
99005,359,1427,3147,2099
99025,0,1437,2815,4095
99045,0,1621,2845,4091
99065,367,1925,2926,728
99085,1193,2207,2931,0
99105,2107,2399,3229,1743
99125,2867,2463,2812,4095
99145,3353,2405,2825,3859
99165,3527,2217,2899,395
99185,3209,1940,2953,0
99205,2487,1636,3181,1816
99225,1619,1525,2827,4095
99245,790,1688,2859,3935
99265,153,1963,2920,669
99285,0,2215,2964,0
99305,0,2391,3215,1737
99325,0,2432,2823,4095
99345,0,2329,2825,3855
100904,4095,1829,3251,1359
100925,4095,1567,2805,4095
100945,3145,1341,2875,3539
100965,1671,1289,2936,429
100985,563,1335,2933,0
101005,0,1541,3101,2124
101025,0,1779,2847,4095
101045,0,2005,2920,3437
101065,0,2247,2953,54
101085,0,2480,2935,0
101105,0,2702,3131,1763
101125,190,2841,2807,4095
101145,683,2867,2811,3385
101165,1136,2719,2937,0
101185,1460,2437,2919,0
101205,1645,2101,3083,2147
101225,1671,1783,2807,4095
101245,1593,1533,2825,3785
101265,1445,1419,2901,697
101285,1239,1365,2941,0
101305,1015,1385,3076,2437
101325,853,1419,2813,4095
101345,911,1517,2889,3660
101365,1163,1653,2921,315
101385,1477,1779,2938,0
101405,1805,1886,3103,2862
101425,2044,1939,2828,4095
101445,2197,1965,2854,3544
101465,2275,1965,2900,0
101485,2259,1931,2961,0
101505,2173,1851,3096,2106
101525,2025,1763,2811,4095
101545,1861,1646,2853,3644
101565,1719,1559,2903,367
101585,1523,1471,2931,0
101605,1390,1456,3079,2506
101625,1399,1541,2831,4095
101645,1500,1679,2875,3877
101665,1685,1850,2925,805
101685,1933,2043,2989,0
101705,2282,2299,3108,2291
101725,2711,2629,2793,4095
101745,3276,3039,2812,3131
101765,3757,3369,2981,0
101785,3921,3595,2932,0
101805,3508,3579,3159,1355
101825,2903,3427,2791,4095
101845,2540,3293,2751,3119
101865,2441,3193,2905,0
101885,2487,3076,2973,0
103416,1464,1637,2916,0
103437,1445,1565,3347,1183
103457,1381,1481,2789,4095
103477,1327,1463,2809,4095
103497,1365,1533,2901,1125
103517,1378,1642,2931,0
103537,1432,1709,3376,1176
103557,1465,1727,2796,4095
103577,1480,1753,2823,4095
103597,1479,1771,2887,1481
103617,1513,1821,2919,211
103637,1605,1927,3389,1247
103657,1747,2056,2795,4095
103677,1893,2233,2808,4087
103697,2003,2376,2963,483
103717,1963,2489,2901,0
103737,2100,2647,3428,680
103757,2403,2775,2806,3614
103777,2735,2847,2745,3836
103797,3034,2854,2921,557
103817,3247,2750,2967,0
103837,3463,2517,3377,805
103857,3742,2073,2797,4095
103877,3977,1604,2765,4095
103897,4095,1287,2964,1491
103917,4095,1229,2885,141
103937,4095,1397,3340,1468
103957,4095,1767,2796,4095
103977,4095,2173,2773,4095
103997,4095,2526,2997,917
104017,4095,2687,2920,0
104037,4095,2641,3375,867
104057,4095,2429,2823,4095
104077,4095,2125,2757,4095
104097,2775,1843,2937,861
104117,1727,1593,2917,0
104137,1109,1445,3317,1399
104157,719,1389,2795,4095
104177,373,1415,2791,4095
104197,18,1495,2981,1245
104217,0,1598,2899,0
104237,0,1691,3324,1629
104257,0,1758,2790,4095
104277,0,1823,2793,4095
104297,239,1869,2938,955
104317,665,1886,2911,43
104337,1049,1891,3363,1035
104357,1353,1875,2805,4095
104377,1517,1861,2793,4095
104397,1640,1847,2931,927
