time_ms,pointer,middle,ring,pinkie,ecg
3547,732,728,935,604
3556,729,730,937,604
3566,725,733,927,604
3576,730,728,932,610
3586,726,730,935,598
3595,730,729,930,605
3605,729,731,930,609
3615,724,727,937,608
3625,725,731,938,600
3634,726,729,933,605
3644,726,731,931,601
3654,730,727,936,607
3664,727,729,934,601
3674,731,728,939,605
3683,727,734,930,601
3693,727,730,932,607
3703,728,727,937,606
3713,725,734,927,601
3722,730,728,934,608
3732,732,725,938,601
3742,725,730,938,600
3752,729,734,933,608
3761,727,736,934,606
3771,727,734,929,608
3781,724,731,934,605
3791,724,729,938,600
3800,727,734,940,607
3810,730,728,932,606
3820,728,728,931,606
3830,730,730,931,603
3840,724,731,935,604
3849,733,730,931,607
3859,729,727,935,605
3869,730,729,931,607
3879,727,726,934,605
3888,730,727,935,603
3898,728,731,932,607
3908,726,725,933,604
3918,728,732,930,604
3927,730,728,938,606
3937,729,733,931,609
3947,726,731,940,599
3957,726,735,932,603
3987,627,636,939,485
3997,725,729,930,594
4007,724,735,928,593
4016,721,731,940,591
4026,728,735,932,599
4036,724,728,942,592
4046,728,730,929,593
4055,722,731,932,597
4065,727,733,931,601
4075,723,726,937,595
4085,722,719,933,598
4094,727,733,929,601
4104,725,731,934,597
4114,724,732,937,599
4124,725,724,931,603
4133,725,732,931,601
4143,730,731,932,605
4153,724,732,939,598
4163,727,735,931,604
4173,729,727,939,598
4182,729,724,935,601
4192,725,729,935,602
4202,724,733,942,599
4212,727,728,937,602
4221,730,729,931,605
4231,726,732,937,608
4241,723,728,937,599
4251,729,729,931,605
4260,726,734,932,599
4270,732,728,939,597
4280,727,731,935,610
4290,727,728,934,608
4299,729,730,933,607
4309,728,732,935,600
4319,724,730,939,597
4329,730,732,932,601
4339,732,726,933,608
4348,725,732,929,601
4358,730,730,938,598
4368,726,731,940,600
4378,723,729,939,600
4387,731,732,938,602
4397,724,733,932,602
4407,727,729,936,600
4417,727,729,932,608
4426,730,727,938,599
4436,727,731,927,599
4446,728,735,930,604
4456,729,732,932,610
4466,731,731,935,608
4475,731,732,933,610
4485,730,729,939,600
4495,724,730,941,604
4505,725,730,939,599
4514,732,728,939,602
4524,728,733,936,598
4534,725,733,933,602
4544,723,729,939,601
4553,728,732,929,607
4563,729,731,934,608
4573,723,730,936,600
4583,728,733,931,608
4592,727,735,928,600
4602,726,728,937,602
4612,725,731,928,602
4622,728,735,932,601
4632,727,731,930,603
4641,728,728,939,597
4651,727,731,939,599
4661,731,731,932,610
4671,732,728,932,607
4680,730,736,933,608
4690,726,730,937,605
4700,727,729,937,601
4710,728,733,939,599
4719,727,730,942,602
4729,728,732,936,610
4739,729,727,938,600
4749,726,731,941,599
4758,727,730,935,600
4768,726,734,932,604
4778,728,731,929,605
4788,722,728,939,602
4798,730,732,936,600
4807,727,731,928,600
4817,731,729,931,604
4827,732,728,938,603
4837,725,727,935,606
4846,728,728,938,602
4856,726,730,935,600
4866,728,734,932,605
4876,728,734,931,602
4885,727,731,933,603
4895,725,727,932,613
4905,727,729,940,599
4915,729,728,933,607
4924,729,735,928,601
4934,724,729,935,602
4944,725,734,936,602
4954,727,736,930,608
