1,-1.998133e+00,1,1,-1.103375e+00,7.831427e-01
1,-1.003883e+00,1,1,-1.981651e+00,9.842578e-01
1,-1.999253e+00,1,1,-1.953524e+00,9.551189e-01
1,-1.870637e-01,1,1,-5.966978e-01,3.265032e-01
1,0,-1,1,-1.071979e+00,9.899162e-02
